,0
1999-11-30,1441.9369660325103
1999-12-01,1182.6969485708146
1999-12-02,1105.1687416435416
1999-12-03,1098.7508838086235
1999-12-06,1258.9475101848411
1999-12-07,1217.938789939732
1999-12-08,1272.684421399953
1999-12-09,1442.9817177872812
1999-12-10,1446.4159455910558
1999-12-13,1409.2454799501697
1999-12-14,1494.495134843945
1999-12-15,1238.5441567623975
1999-12-16,1054.913975960406
1999-12-17,1379.9535369179478
1999-12-21,1959.327968755261
1999-12-22,1729.849750037462
1999-12-23,2070.2003287656253
1999-12-24,2332.5307450429377
1999-12-27,2290.0652946524538
1999-12-28,2247.9541509381966
1999-12-29,2268.82594439699
1999-12-30,1940.6634888270482
2000-01-04,1870.4020058964536
2000-01-05,1103.518584851075
2000-01-06,1063.6348607169432
2000-01-07,0.0
2000-01-10,495.7204692794317
2000-01-11,1529.7735966091195
2000-01-12,2184.172438747029
2000-01-13,2497.9970019642324
2000-01-14,2829.460870464179
2000-01-17,2811.04621110307
2000-01-18,2443.140700920086
2000-01-19,2375.2972190633714
2000-01-20,2027.3570763982245
2000-01-21,1720.3168613666908
2000-01-24,1903.6881008994112
2000-01-25,1555.360281195079
2000-01-26,1506.1252972190641
2000-01-27,1210.5215548433794
2000-01-28,716.0394913677255
2000-02-14,68.24008445181946
2000-02-15,811.0717169235096
2000-02-16,1044.6870502334393
2000-02-17,2052.2755972253435
2000-02-18,2606.687540002423
2000-02-21,1414.8316006158204
2000-02-22,1847.4631977719723
2000-02-23,2553.9275891297184
2000-02-24,2427.649673926204
2000-02-25,2008.164818626856
2000-02-28,1635.9044439447134
2000-02-29,967.3234271480231
2000-03-01,722.3788683422995
2000-03-02,894.8433634901144
2000-03-03,217.44019097372274
2000-03-06,1324.9938792126663
2000-03-07,1740.0686666932356
2000-03-08,1130.6090610427552
2000-03-09,706.9936400749277
2000-03-10,931.2706754502334
2000-03-13,853.3800980464731
2000-03-14,2039.844902095869
2000-03-15,1362.5726665565871
2000-03-16,2737.1022199953313
2000-03-17,2630.173488734905
2000-03-20,1956.4883192602667
2000-03-21,1086.8810175880094
2000-03-22,771.2192038990815
2000-03-23,766.9488871554544
2000-03-24,544.3273685166688
2000-03-27,421.35979653011185
2000-03-28,240.66009626403698
2000-03-29,571.6733041137376
2000-03-30,117.30482568358623
2000-03-31,499.4062577669748
2000-04-03,203.8054734749102
2000-04-04,904.2003810996648
2000-04-05,1064.593631769352
2000-04-06,577.7802325260262
2000-04-07,152.74192394277821
2000-04-10,174.42146927915468
2000-04-11,239.78846059092928
2000-04-12,677.9772365201105
2000-04-13,310.4110893951067
2000-04-14,248.22154194764025
2000-04-17,931.116751822031
2000-04-18,924.4168945344406
2000-04-19,304.7618010087893
2000-04-20,71.5740851698912
2000-04-21,266.73004521122937
2000-04-24,391.1824599877904
2000-04-25,578.1851769827824
2000-04-26,403.8221583635347
2000-04-27,773.4523121465344
2000-04-28,868.5741447947655
2000-05-08,376.1120503859435
2000-05-09,834.3821402142269
2000-05-10,1641.5403146960796
2000-05-11,2145.831870405278
2000-05-12,2207.896030378489
2000-05-15,2524.3746320173277
2000-05-16,2342.8815271348385
2000-05-17,2083.9297578471446
2000-05-18,2130.437365973284
2000-05-19,1562.6232235552097
2000-05-22,1102.0844699158974
2000-05-23,643.8143800876139
2000-05-24,315.5063171483981
2000-05-25,92.89816560946295
2000-05-26,395.01524592337154
2000-05-29,47.8854567148348
2000-05-30,550.3459362342606
2000-05-31,538.8409954137848
2000-06-01,213.39301193046546
2000-06-02,132.9898854240994
2000-06-05,501.98494253292324
2000-06-06,472.9522313043381
2000-06-07,201.61498774801225
2000-06-08,369.0396915119346
2000-06-09,636.9535254673023
2000-06-12,814.1173555510842
2000-06-13,309.7269756709461
2000-06-14,227.26337660200394
2000-06-15,285.8920820390442
2000-06-16,405.5095852392448
2000-06-19,543.1978208356892
2000-06-20,888.4206198283412
2000-06-21,787.4286889037354
2000-06-22,607.4934470884529
2000-06-23,494.1666238371787
2000-06-26,53.1668978270927
2000-06-27,179.0971289068491
2000-06-28,149.70919796079588
2000-06-29,390.4915762750963
2000-06-30,382.7986768212922
2000-07-03,912.6855911993221
2000-07-04,947.7652127086685
2000-07-05,698.2075544272619
2000-07-06,818.3706438956817
2000-07-07,704.2080160012306
2000-07-10,260.0200015385778
2000-07-11,70.53363793756853
2000-07-12,74.49509726597053
2000-07-13,227.43928634606152
2000-07-14,138.66322195198381
2000-07-17,190.72803817571577
2000-07-18,167.84669500072894
2000-07-19,193.61805302124932
2000-07-20,306.6993945998883
2000-07-21,127.3289907165319
2000-07-24,261.7068183749654
2000-07-25,168.57218558937788
2000-07-26,13.94769862972364
2000-07-27,191.97406640032636
2000-07-28,167.88436945466026
2000-07-31,131.15501670417163
2000-08-01,52.688442582916885
2000-08-02,181.85041289350372
2000-08-03,41.90974647554987
2000-08-04,353.6739191251893
2000-08-07,288.15148198500987
2000-08-08,28.78486738400437
2000-08-09,46.20671167109852
2000-08-10,166.17440565535352
2000-08-11,182.51458085483534
2000-08-14,26.695296404842082
2000-08-15,186.28521406206104
2000-08-16,87.8758290966655
2000-08-17,3.5940023289135095
2000-08-18,98.58475470833112
2000-08-21,28.061735818801882
2000-08-22,532.6654103654322
2000-08-23,1870.436832984537
2000-08-24,977.4055169932095
2000-08-25,648.9995359892433
2000-08-28,375.2805371161268
2000-08-29,247.2987945189892
2000-08-30,523.5745873618639
2000-08-31,1314.9023210007472
2000-09-01,1623.5641707938366
2000-09-04,1857.794907245196
2000-09-05,2165.1783600534095
2000-09-06,2676.3951098947937
2000-09-07,2595.4299675192474
2000-09-08,2359.352657645286
2000-09-11,2215.035842463614
2000-09-12,2082.650732474123
2000-09-13,1944.4418139979716
2000-09-14,1974.4131210878684
2000-09-15,2061.628204278367
2000-09-18,2355.659510800086
2000-09-19,3075.68110150472
2000-09-20,3121.277260632002
2000-09-21,2867.1298801150424
2000-09-22,3117.1512372924803
2000-09-25,3314.776319161659
2000-09-26,3260.101944926959
2000-09-27,3091.8073867357707
2000-09-28,3133.5250733263083
2000-09-29,2541.5569872456767
2000-10-09,1754.0916895774808
2000-10-10,1449.7831330084446
2000-10-11,1244.6279515250153
2000-10-12,1077.90569707081
2000-10-13,1185.0932426116997
2000-10-16,1387.860118494248
2000-10-17,1402.4834545244396
2000-10-18,1179.967537199053
2000-10-19,1187.8068513595676
2000-10-20,1169.7161263737632
2000-10-23,513.1521118649362
2000-10-24,515.2738276257495
2000-10-25,46.827894734156494
2000-10-26,259.1825392815628
2000-10-27,326.7821957257608
2000-10-30,249.93684635982433
2000-10-31,346.78926893345954
2000-11-01,296.77158591421096
2000-11-02,13.321424786931104
2000-11-03,117.58245633479221
2000-11-06,33.85407483161138
2000-11-07,51.01708094008026
2000-11-08,12.155165945529442
2000-11-09,20.533473529675963
2000-11-10,50.80801932177163
2000-11-13,15.186324520072674
2000-11-14,254.43966827319596
2000-11-15,185.4087616419468
2000-11-16,95.86639070944106
2000-11-17,199.96283749981822
2000-11-20,294.5842802624197
2000-11-21,121.05110571416685
2000-11-22,177.51310555257578
2000-11-23,140.71613280733953
2000-11-24,1042.630098718358
2000-11-27,1234.8760829762707
2000-11-28,939.7119613431689
2000-11-29,894.9772551388259
2000-11-30,879.4050472828842
2000-12-01,674.7012967402159
2000-12-04,585.3734498574895
2000-12-05,472.2625946129553
2000-12-06,690.9813322259756
2000-12-07,827.1673682024931
2000-12-08,700.7493535174316
2000-12-11,1134.7892561203475
2000-12-12,1150.3614639762893
2000-12-13,976.5189980935846
2000-12-14,1022.3862285056316
2000-12-15,1164.801147624527
2000-12-18,1343.032144812094
2000-12-19,1035.2686913682762
2000-12-20,998.3200890919043
2000-12-21,634.4966873666883
2000-12-22,749.4478944487447
2000-12-25,806.5558916663949
2000-12-26,374.8943909040116
2000-12-27,558.3320206779
2000-12-28,676.6142081823748
2000-12-29,565.4919593888245
2001-01-02,287.97273495338413
2001-01-03,39.13198150124511
2001-01-04,173.74817100997814
2001-01-05,161.3275056575167
2001-01-08,514.4226251996618
2001-01-09,644.930940524285
2001-01-10,373.90773278210673
2001-01-11,177.21554650851462
2001-01-12,413.31511403496614
2001-01-15,1399.1294180624643
2001-01-16,1717.2158282502442
2001-01-17,1378.421401101612
2001-01-18,1352.7829039119865
2001-01-19,1170.2142645836584
2001-02-05,1745.8126135771347
2001-02-06,2443.1233887894973
2001-02-07,2127.2909124205867
2001-02-08,2862.636820826349
2001-02-09,2738.8113316522754
2001-02-12,2733.1764971051066
2001-02-13,2403.5386760956244
2001-02-14,2439.742488061195
2001-02-15,2606.815332384805
2001-02-16,3067.322185752324
2001-02-19,2732.3312719230285
2001-02-20,2568.780199191403
2001-02-21,3217.631397298098
2001-02-22,3322.1575781481133
2001-02-23,3142.2654852296923
2001-02-26,2569.3837541630246
2001-02-27,2147.4042601891206
2001-02-28,1723.7397698395068
2001-03-01,1683.3022523262457
2001-03-02,1462.4177480602564
2001-03-05,1307.4797329287976
2001-03-06,1344.293816973132
2001-03-07,205.22873202248408
2001-03-08,86.13950691521374
2001-03-09,55.710862619808715
2001-03-12,124.42197177781725
2001-03-13,315.0036507045592
2001-03-14,273.72833791119933
2001-03-15,31.638048838454477
2001-03-16,163.7148238038976
2001-03-19,82.15399672768022
2001-03-20,35.00772229168025
2001-03-21,17.581301309319244
2001-03-22,44.32213209733409
2001-03-23,554.1847186755754
2001-03-26,561.3577023498646
2001-03-27,80.13355592654294
2001-03-28,182.43867756843125
2001-03-29,182.29648062566886
2001-03-30,191.53928190543618
2001-04-02,37.82852015395336
2001-04-03,261.2582127851591
2001-04-04,604.1508050644384
2001-04-05,650.5371795956395
2001-04-06,345.71243267631024
2001-04-09,377.99960522235
2001-04-10,118.71528071511254
2001-04-11,137.12515838378482
2001-04-12,112.52760442796124
2001-04-13,71.35933922375546
2001-04-16,0.0
2001-04-17,139.55735517416085
2001-04-18,143.2513464249097
2001-04-19,408.8173040280236
2001-04-20,357.85288270377134
2001-04-23,625.8981905334681
2001-04-24,367.08157521383896
2001-04-25,864.0535539648884
2001-04-26,1035.404202957768
2001-04-27,1018.7374597679456
2001-04-30,909.646049798208
2001-05-08,800.2791564699551
2001-05-09,697.9370887836899
2001-05-10,603.3085551356949
2001-05-11,457.7156001634475
2001-05-14,246.1443808281933
2001-05-15,109.8503746355485
2001-05-16,108.63821878872174
2001-05-17,192.6448014968329
2001-05-18,208.85748281092373
2001-05-21,68.48508456459092
2001-05-22,142.4335558293503
2001-05-23,548.206718206309
2001-05-24,319.52774881869385
2001-05-25,467.37702920429444
2001-05-28,596.9482392125557
2001-05-29,530.8763996263154
2001-05-30,477.12533340554006
2001-05-31,121.60315978844272
2001-06-01,77.23626722936922
2001-06-04,22.662787612805865
2001-06-05,32.701581249296886
2001-06-06,183.51288432923653
2001-06-07,235.60805172668165
2001-06-08,391.6983859956031
2001-06-11,460.10504192306604
2001-06-12,390.22583567230964
2001-06-13,189.1557824373846
2001-06-14,565.5507511255734
2001-06-15,736.1922168234322
2001-06-18,1152.4985512414783
2001-06-19,1130.5665760263892
2001-06-20,1148.7540676681685
2001-06-21,1059.2876565773643
2001-06-22,726.964739446353
2001-06-25,444.79115588642026
2001-06-26,264.78848125529595
2001-06-27,260.6428030134209
2001-06-28,397.4501849953228
2001-06-29,389.6937547363303
2001-07-02,557.794320866581
2001-07-03,690.3222930504214
2001-07-04,584.0057058797317
2001-07-05,889.9835064414056
2001-07-06,996.5675567244681
2001-07-09,1060.3575090268796
2001-07-10,945.6158338162534
2001-07-11,1011.4117594615091
2001-07-12,1198.5022065706817
2001-07-13,1129.3629920206874
2001-07-16,1243.517055904347
2001-07-17,1522.7479180743787
2001-07-18,1306.2097542857932
2001-07-19,1335.3410509641105
2001-07-20,1095.0414147697038
2001-07-23,917.9714593839931
2001-07-24,1416.6938886924952
2001-07-25,1690.82341780365
2001-07-26,1995.2924540544425
2001-07-27,2251.7108323585962
2001-07-30,3572.972680844165
2001-07-31,4203.5290620693395
2001-08-01,3900.595127814654
2001-08-02,4070.186220328335
2001-08-03,3451.845797575263
2001-08-06,4424.321536481393
2001-08-07,4507.571954102731
2001-08-08,4183.881185588184
2001-08-09,4065.714885576318
2001-08-10,3490.113291875403
2001-08-13,3320.0380997737807
2001-08-14,3564.572705541866
2001-08-15,3411.807266432813
2001-08-16,3643.9777629204914
2001-08-17,3765.146033868497
2001-08-20,3663.2108218011285
2001-08-21,3406.586864736642
2001-08-22,3764.6514853774147
2001-08-23,3674.716609167075
2001-08-24,3223.2027754606816
2001-08-27,3853.9641907090668
2001-08-28,3809.7298663918045
2001-08-29,2287.348465048954
2001-08-30,2391.68894875455
2001-08-31,2384.1498964636835
2001-09-03,2200.7941009642677
2001-09-04,2177.0323925740827
2001-09-05,1427.2355168554848
2001-09-06,1588.8151339087258
2001-09-07,2296.3008385583535
2001-09-10,2791.6174824853233
2001-09-11,1645.230028667354
2001-09-12,2146.550004858069
2001-09-13,1700.7396305440218
2001-09-14,2056.131850308222
2001-09-17,2379.471710587481
2001-09-18,2417.4354100596056
2001-09-19,2342.1278266169415
2001-09-20,1876.6855761182912
2001-09-21,1569.6730570193204
2001-09-24,1761.6463257661364
2001-09-25,1481.5740095996914
2001-09-26,1656.9076623348794
2001-09-27,1888.2870538868299
2001-09-28,1872.8724656918348
2001-10-08,2333.3832880172977
2001-10-09,2346.5499154338545
2001-10-10,2964.8996981309792
2001-10-11,3759.7144019353855
2001-10-12,4318.414246933282
2001-10-15,3059.7267697866105
2001-10-16,3399.570960821948
2001-10-17,3613.7679639994185
2001-10-18,3924.6385577956453
2001-10-19,4871.976280102179
2001-10-22,5283.329798169331
2001-10-23,3305.9756244456366
2001-10-24,2311.0785033015413
2001-10-25,2519.190547628696
2001-10-26,2872.833192803409
2001-10-29,2261.1205358126404
2001-10-30,2068.547113674518
2001-10-31,2401.526683629817
2001-11-01,1765.56184316896
2001-11-02,1317.4568123524346
2001-11-05,1611.9991167128142
2001-11-06,1655.6538873129389
2001-11-07,2619.2633196486318
2001-11-08,3329.8548198435806
2001-11-09,2609.3652661452234
2001-11-12,1981.8993562677404
2001-11-13,2345.2966013705304
2001-11-14,2060.116287118436
2001-11-15,2089.188066726656
2001-11-16,1540.631272928639
2001-11-19,1536.9973004776107
2001-11-20,1087.4229943933021
2001-11-21,751.1940195196248
2001-11-22,573.3024157264502
2001-11-23,370.5120403373023
2001-11-26,512.040337303313
2001-11-27,358.16743458228524
2001-11-28,6.60662749052265
2001-11-29,112.19444732565793
2001-11-30,59.12249766621846
2001-12-03,2.227235087516892
2001-12-04,151.71874202711334
2001-12-05,347.6517365595059
2001-12-06,484.265615442126
2001-12-07,377.72718004485864
2001-12-10,590.4642153197852
2001-12-11,660.4703323591364
2001-12-12,873.0374498742589
2001-12-13,1333.3446611839875
2001-12-14,1567.3214164344458
2001-12-17,1748.113912866171
2001-12-18,1785.1559845034994
2001-12-19,1590.770067287431
2001-12-20,2329.4025691565266
2001-12-21,2396.8599197988165
2001-12-24,2792.088629103513
2001-12-25,2931.5911099028067
2001-12-26,2725.650785020048
2001-12-27,2380.717732617412
2001-12-28,2481.3090464215315
2001-12-31,2162.0335757493376
2002-01-04,2663.121049412085
2002-01-07,3073.8122748589662
2002-01-08,3111.364099775707
2002-01-09,3415.371970639605
2002-01-10,3910.229335281559
2002-01-11,3651.1023901328363
2002-01-14,4523.289207217307
2002-01-15,4641.366355920414
2002-01-16,4803.066904736896
2002-01-17,4842.502901262347
2002-01-18,5542.5360585462895
2002-01-21,5796.0116524169325
2002-01-22,6041.671600786303
2002-01-23,5809.628205358586
2002-01-24,4438.082605203594
2002-01-25,3660.6469199503485
2002-01-28,5219.351619733737
2002-01-29,5554.311582739065
2002-01-30,4791.113977657167
2002-01-31,4203.15428237642
2002-02-01,2970.1000316401787
2002-02-04,3054.798354710734
2002-02-05,1936.4903409020155
2002-02-06,2080.7965539511038
2002-02-07,1891.0489590120915
2002-02-08,1299.467686405042
2002-02-25,1002.3757193856144
2002-02-26,641.094716616143
2002-02-27,307.69430505877915
2002-02-28,377.99661146778135
2002-03-01,758.1353984771091
2002-03-04,889.1975929736658
2002-03-05,217.91767554479523
2002-03-06,14.763307747860248
2002-03-07,1.9118387427774508
2002-03-08,215.17435161164863
2002-03-11,200.41494533308222
2002-03-12,426.24486560495933
2002-03-13,782.5898969517917
2002-03-14,795.5610002161865
2002-03-15,919.835867497697
2002-03-18,1091.5648813867508
2002-03-19,852.9028244667483
2002-03-20,159.56779240648714
2002-03-21,208.24565043421626
2002-03-22,487.8034322297649
2002-03-25,418.8031654761544
2002-03-26,800.9721687068371
2002-03-27,909.2741337917563
2002-03-28,739.9745102107375
2002-03-29,1612.9701532351294
2002-04-01,1734.6097987492212
2002-04-02,1973.6210320400726
2002-04-03,1854.471086872758
2002-04-04,1837.3988559234108
2002-04-05,1038.5607160852442
2002-04-08,993.74610984321
2002-04-09,822.668128871632
2002-04-10,417.55831530276566
2002-04-11,670.0850647618495
2002-04-12,684.6675953644151
2002-04-15,859.1244553780482
2002-04-16,910.5189839651449
2002-04-17,1008.6843119238868
2002-04-18,1083.3753223272784
2002-04-19,1475.85879842319
2002-04-22,1156.305854269713
2002-04-23,1026.6533280931799
2002-04-24,1252.9922469541584
2002-04-25,1352.3169816713678
2002-04-26,1140.0907499374744
2002-04-29,692.7721604916212
2002-04-30,384.4367430061807
2002-05-08,493.94404944799504
2002-05-09,580.942513130158
2002-05-10,758.8695558969598
2002-05-13,1087.5701168316104
2002-05-14,1175.283146950587
2002-05-15,1454.4999821358365
2002-05-16,2365.21490585587
2002-05-17,2478.8309693093715
2002-05-20,2524.5078958242257
2002-05-21,1892.1233389425515
2002-05-22,1917.095342751229
2002-05-23,1828.345919143406
2002-05-24,2253.7682574092564
2002-05-27,2232.2096929701115
2002-05-28,2023.630582021353
2002-05-29,2690.3291873020057
2002-05-30,2934.300274871696
2002-05-31,2813.5723140124664
2002-06-03,3409.6666207549088
2002-06-04,3512.429111248181
2002-06-05,3761.7898399276573
2002-06-06,3854.6713217196543
2002-06-07,2589.1175170057727
2002-06-10,2537.691333870412
2002-06-11,2186.3722551838046
2002-06-12,2004.709276164526
2002-06-13,1926.0635333457192
2002-06-14,1865.2966889413656
2002-06-17,2065.7660659169337
2002-06-18,1772.3269570464993
2002-06-19,1590.9076622307136
2002-06-20,1513.5875885566288
2002-06-21,1061.9604053555772
2002-06-24,1006.6287323282696
2002-06-25,482.2404451092133
2002-06-26,581.7614638319656
2002-06-27,211.08931865931658
2002-06-28,238.81998921570366
2002-07-01,406.3837262208499
2002-07-02,647.2421081731744
2002-07-03,288.0279216029593
2002-07-04,449.2337109584229
2002-07-05,554.6308508371282
2002-07-08,262.1105921245887
2002-07-09,205.61081386173734
2002-07-10,647.2421081731744
2002-07-11,813.2857990312667
2002-07-12,744.3457026188009
2002-07-15,876.8696473515369
2002-07-16,854.9263083931835
2002-07-17,969.1353402945347
2002-07-18,706.5064015803789
2002-07-19,568.6262087554474
2002-07-22,998.5083137033555
2002-07-23,1138.8074572795995
2002-07-24,1189.6054230572065
2002-07-25,1277.0332144975757
2002-07-26,1373.1001157640721
2002-07-29,1538.1071134430306
2002-07-30,1372.581769174505
2002-07-31,1467.6179325539404
2002-08-01,1637.0117024160368
2002-08-02,1395.6385574133542
2002-08-05,1408.9616629081256
2002-08-06,1452.3915262741994
2002-08-07,1209.4611351747265
2002-08-08,1233.135861893411
2002-08-09,1213.4788144998306
2002-08-12,1383.1030011331654
2002-08-13,1375.0423476361261
2002-08-14,1344.5520496255888
2002-08-15,1399.925234518286
2002-08-16,1541.512365509749
2002-08-19,1237.4855433931828
2002-08-20,1187.5445380310975
2002-08-21,152.78191901723758
2002-08-22,54.43248760049354
2002-08-23,127.91318270770422
2002-08-26,310.9766945383387
2002-08-27,288.0270414517
2002-08-28,191.60291763031458
2002-08-29,366.12702366126894
2002-08-30,382.1384095356702
2002-09-02,411.4926169720669
2002-09-03,297.45596868884587
2002-09-04,423.5901085216144
2002-09-05,826.8991282689916
2002-09-06,1002.8464685998913
2002-09-09,1232.6988080412732
2002-09-10,1191.425013342822
2002-09-11,1428.927237146414
2002-09-12,1275.5737413271668
2002-09-13,1154.2430172567138
2002-09-16,1557.7299412915843
2002-09-17,1642.4123821384085
2002-09-18,1650.418075075609
2002-09-19,1800.9251022949657
2002-09-20,1483.8996619818513
2002-09-23,1583.5260629781176
2002-09-24,1566.9325977623762
2002-09-25,1611.0664881749217
2002-09-26,1681.749219098617
2002-09-27,1777.0714311272245
2002-10-08,2077.75687539192
2002-10-09,2500.044790826838
2002-10-10,2617.5759204514943
2002-10-11,2732.9570903878875
2002-10-14,2773.7853977112136
2002-10-15,2154.8396538792267
2002-10-16,1907.4580122202087
2002-10-17,2102.8960272683057
2002-10-18,2303.3476278663406
2002-10-21,2071.4681440443223
2002-10-22,1836.3804247460769
2002-10-23,1563.606361559729
2002-10-24,1525.7693733778262
2002-10-25,1868.3722654801627
2002-10-28,2191.1383018168344
2002-10-29,2401.186503522432
2002-10-30,1944.042239808272
2002-10-31,1801.2732492822377
2002-11-01,1870.763838908531
2002-11-04,1554.2134743561658
2002-11-05,1038.5952974975437
2002-11-06,538.7273707238186
2002-11-07,465.667080508072
2002-11-08,1005.2866242038197
2002-11-11,1299.5541401273883
2002-11-12,1697.5796178343933
2002-11-13,2077.834394904459
2002-11-14,2107.4522292993624
2002-11-15,2266.4331210191062
2002-11-18,2340.9554140127384
2002-11-19,2451.0191082802544
2002-11-20,2793.6305732484084
2002-11-21,3453.057324840765
2002-11-22,3715.7961783439496
2002-11-25,3571.528662420384
2002-11-26,3802.3566878980896
2002-11-27,4143.821656050954
2002-11-28,3776.1783439490428
2002-11-29,3072.6114649681517
2002-12-02,3345.668789808916
2002-12-03,3467.961783439491
2002-12-04,3122.1019108280275
2002-12-05,3342.4203821656065
2002-12-06,3321.019108280254
2002-12-09,3326.1783439490437
2002-12-10,2685.509344564359
2002-12-11,2737.042895691821
2002-12-12,2218.4013808759455
2002-12-13,2437.622153118725
2002-12-16,1451.712076080123
2002-12-17,1232.612794796821
2002-12-18,1015.206858505632
2002-12-19,1163.0265691709885
2002-12-20,451.87600818418474
2002-12-23,57.401032101282986
2002-12-24,244.05913283939296
2002-12-25,232.53702785555978
2002-12-26,1040.550826449168
2002-12-27,1344.5249052045015
2002-12-30,1541.8671396548937
2002-12-31,1745.4941586419266
2003-01-02,2391.4668305869677
2003-01-03,2489.3300456136176
2003-01-06,2512.8004526435616
2003-01-07,2208.7329472823894
2003-01-08,2119.461577686346
2003-01-09,1387.6878156455416
2003-01-10,984.0806376127204
2003-01-13,1109.395846576181
2003-01-14,943.0074253103194
2003-01-15,592.5073606551842
2003-01-16,464.99035500355524
2003-01-17,308.61335644741774
2003-01-20,607.7526255316594
2003-01-21,678.5059162651954
2003-01-22,845.0079622649131
2003-01-23,797.63752544901
2003-01-24,811.5462920034669
2003-01-27,147.15071861960442
2003-01-28,158.9072206265414
2003-01-29,58.349819155527705
2003-02-10,474.9915073037184
2003-02-11,487.98033691025864
2003-02-12,299.34256539376173
2003-02-13,195.59740525957125
2003-02-14,224.36172956245056
2003-02-17,423.9266278293163
2003-02-18,465.38692975553704
2003-02-19,441.78034636213914
2003-02-20,114.60598409792347
2003-02-21,725.5074322046765
2003-02-24,764.1720808190289
2003-02-25,632.5139952809318
2003-02-26,137.5628514228714
2003-02-27,104.42398383112473
2003-02-28,249.66645090553448
2003-03-03,58.8499491420198
2003-03-04,188.35313758224777
2003-03-05,377.09908671315026
2003-03-06,652.2635765491513
2003-03-07,747.7167828734152
2003-03-10,1174.702936266325
2003-03-11,1254.4436806442131
2003-03-12,1354.2178140037324
2003-03-13,1259.3538250024574
2003-03-14,1298.2421683197513
2003-03-17,1454.9739762349043
2003-03-18,1344.7903368359034
2003-03-19,1470.2936266326255
2003-03-20,1309.0444859078875
2003-03-21,1287.0470391829513
2003-03-24,1119.7093194539916
2003-03-25,1290.3859373465589
2003-03-26,1464.401453402729
2003-03-27,1579.888048708633
2003-03-28,763.0364332711408
2003-03-31,716.0954532063249
2003-04-01,365.5111460276957
2003-04-02,209.36855543553142
2003-04-03,267.11196262663253
2003-04-04,253.7947704090032
2003-04-07,196.84858357033562
2003-04-08,182.4642526387692
2003-04-09,239.4104394774368
2003-04-10,101.26025696568456
2003-04-11,67.07474226804176
2003-04-14,3.4147390254093954
2003-04-15,244.8223710608357
2003-04-16,637.270206240474
2003-04-17,696.0386402453557
2003-04-18,676.9388991937687
2003-04-21,1403.2800132228992
2003-04-22,1284.4575857192717
2003-04-23,1716.4055756551768
2003-04-24,2582.689023158434
2003-04-25,2799.9485776202464
2003-04-28,2943.196635507153
2003-04-29,2299.4986317973967
2003-04-30,2257.6261225689163
2003-05-12,2234.302400323228
2003-05-13,2787.643936750472
2003-05-14,2870.103395713577
2003-05-15,2150.5573818662638
2003-05-16,1659.4736552129418
2003-05-19,1593.726469669978
2003-05-20,1889.0378505445246
2003-05-21,1900.4242346329731
2003-05-22,2044.7742006574706
2003-05-23,1587.4823235569604
2003-05-26,1331.2886815669137
2003-05-27,1090.5987346234479
2003-05-28,1258.8826836373105
2003-05-29,1035.220519236786
2003-05-30,95.9734403520929
2003-06-02,254.3742355781743
2003-06-03,321.4849270274225
2003-06-04,596.3916121141475
2003-06-05,428.519825854409
2003-06-06,758.3698249038353
2003-06-09,953.6182105083064
2003-06-10,921.488729332886
2003-06-11,708.9398538647259
2003-06-12,407.98737634585837
2003-06-13,336.313918339154
2003-06-16,430.0407480402306
2003-06-17,485.9346383690634
2003-06-18,478.33002743997264
2003-06-19,905.1388158353329
2003-06-20,944.6827926666214
2003-06-23,1303.4303132465975
2003-06-24,1392.9746069366722
2003-06-25,1502.4810043156162
2003-06-26,1747.3494762324237
2003-06-27,1588.4131078143707
2003-06-30,1792.7870265337542
2003-07-01,1809.3270553045343
2003-07-02,1887.2219544981874
2003-07-03,1477.2330525420382
2003-07-04,1482.5653363464953
2003-07-07,1477.2444665506098
2003-07-08,1285.7498134792347
2003-07-09,1317.1235628335876
2003-07-10,1271.7846689495536
2003-07-11,859.9085569988339
2003-07-14,938.7255370841575
2003-07-15,981.3861840720822
2003-07-16,744.84324490738
2003-07-17,530.4806376815355
2003-07-18,917.5557586131447
2003-07-21,1081.44634677236
2003-07-22,1044.605438419803
2003-07-23,923.7516649881396
2003-07-24,932.7182352750056
2003-07-25,1320.8147883434585
2003-07-28,1445.9569214775363
2003-07-29,1347.3246483220146
2003-07-30,1368.961372275105
2003-07-31,1265.261037653095
2003-08-01,1443.8127416263267
2003-08-04,1309.1192618823272
2003-08-05,976.1866086222007
2003-08-06,1098.5997855820128
2003-08-07,1052.402456060557
2003-08-08,1376.3685390338178
2003-08-11,1487.8658912965775
2003-08-12,1299.3729898313866
2003-08-13,1442.2533380981777
2003-08-14,1704.4280562684785
2003-08-15,1792.144504726943
2003-08-18,1882.3949839186498
2003-08-19,1174.2046225699557
2003-08-20,1403.3371921280577
2003-08-21,1372.2007105504772
2003-08-22,1320.5061674184635
2003-08-25,1511.8628644836665
2003-08-26,1538.85271898775
2003-08-27,1488.26690041419
2003-08-28,1598.0702446988585
2003-08-29,1762.674892438222
2003-09-01,1492.8838600459044
2003-09-02,1053.469745531921
2003-09-03,1120.1145541288322
2003-09-04,997.6356804618769
2003-09-05,1270.8701762407793
2003-09-08,1331.9929799552162
2003-09-09,1313.6037089350996
2003-09-10,1296.5728844945165
2003-09-11,1172.8966593902724
2003-09-12,1156.052390772888
2003-09-15,1245.841009706604
2003-09-16,1262.0388690874242
2003-09-17,1318.0881207299506
2003-09-18,1387.994567428006
2003-09-19,1381.3762056104397
2003-09-22,1493.0610612818953
